,회사코드,상승율,업종
1463,002880,1.1273864169386607,자동차 신품 부품 제조업
1464,192080,4.363746806837733,소프트웨어 개발 및 공급업
1465,005960,0.5218640566541635,토목 건설업
1466,002210,-2.220793371315114,의약품 제조업
1467,102260,3.6394563743021675,회사 본부 및 경영 컨설팅 서비스업
1468,170900,0.821889982040007,의약품 제조업
1469,084670,-9.120601724736405,육상 여객 운송업
1470,008970,3.623305539932065,1차 철강 제조업
1471,030720,-2.112726017330533,어로 어업
1472,002690,-0.18708350172032326,1차 철강 제조업
1473,023530,-0.8497746562493683,종합 소매업
1474,000060,-0.13990208383992533,보험업
1475,085620,0.02672280631224974,보험업
1476,268280,3.2168993614951487,기초 화학물질 제조업
1477,003000,-1.842974346047998,의약품 제조업
1478,011390,0.1426813282929645,"시멘트, 석회, 플라스터 및 그 제품 제조업"
1479,010140,-1.7770744288083535,선박 및 보트 건조업
1480,000070,0.43197623736359675,기타 금융업
1481,002450,-0.02896542966754004,악기 제조업
1482,004690,0.37057971294360215,연료용 가스 제조 및 배관공급업
1483,004410,-0.16374938382271723,기타 식품 제조업
1484,000180,0.44062666321236493,회사 본부 및 경영 컨설팅 서비스업
1485,033530,0.22085480000508154,자동차 신품 부품 제조업
1486,248070,8.841033308269157,전자부품 제조업
1487,134790,9.82658512508755,가구 제조업
1488,183190,-0.893127698603039,"시멘트, 석회, 플라스터 및 그 제품 제조업"
1489,001780,-0.39971876056493116,1차 비철금속 제조업
1490,025530,-0.41608644919003135,자동차 부품 및 내장품 판매업
1491,002920,-0.26903459338632796,자동차 신품 부품 제조업
1492,000100,-0.965191267863515,의약품 제조업
1493,007660,-0.0356083907552174,전자부품 제조업
1494,093230,4.507378384585891,기타 전문 도매업
1495,014990,-7.242093886185184,봉제의복 제조업
1496,015860,0.7166792397926502,기타 금융업
1497,317400,-1.1570829425243687,부동산 임대 및 공급업
1498,000950,-0.7117543948969218,방적 및 가공사 제조업
1499,036420,-4.093678021076668,"영화, 비디오물, 방송프로그램 제작 및 배급업"
1500,030000,1.3253830482358142,광고업
1501,035000,0.5354026178840946,회사 본부 및 경영 컨설팅 서비스업
1502,010640,2.5723759624895797,플라스틱제품 제조업
1503,002380,-1.8281224854140776,기타 화학제품 제조업
1504,192820,0.6691836387678874,기타 화학제품 제조업
1505,044820,-1.1688334154112785,기타 금융업
1506,021240,-1.0901734179004323,그외 기타 개인 서비스업
1507,031820,-0.9578919191019721,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
1508,014580,0.5512318826258708,"시멘트, 석회, 플라스터 및 그 제품 제조업"
1509,091810,-23.892913680363865,항공 여객 운송업
1510,047050,0.8115715296756636,상품 중개업
1511,153360,-740.0000000000001,운송장비 임대업
1512,123690,-15.96432908678141,생활용품 도매업
1513,014790,0.41775857381979276,토목 건설업
1514,042700,-3.5085551072107704,특수 목적용 기계 제조업
1515,020000,1.545758558575156,봉제의복 제조업
1516,105630,1.454485137445053,봉제의복 제조업
1517,025750,-1.0501090347962931,제재 및 목재 가공업
1518,130660,-0.49723217942111425,"건축기술, 엔지니어링 및 관련 기술 서비스업"
1519,000370,-0.41356831552554557,보험업
1520,009830,-0.7460475291184402,기초 화학물질 제조업
1521,143210,-1.80933043105695,자동차 신품 부품 제조업
1522,012330,-0.7160618715077044,자동차 신품 부품 제조업
1523,005380,-0.820560641558591,자동차용 엔진 및 자동차 제조업
1524,241590,-0.7363186715539131,신발 및 신발 부분품 제조업
1525,133820,-3.5506205277211285,1차 철강 제조업
1526,010660,-2.049864072464019,특수 목적용 기계 제조업
1527,093370,-5.107452437692283,기초 화학물질 제조업
1528,081660,1.2125415415047187,생활용품 도매업
1529,005010,-0.760082175507697,1차 철강 제조업
1530,060310,-0.9760823880323896,특수 목적용 기계 제조업
1531,056000,-2.7937402287950936,소프트웨어 개발 및 공급업
1532,035900,8.17600467678258,오디오물 출판 및 원판 녹음업
1533,218410,-3.3616899641842837,통신 및 방송 장비 제조업
1534,114190,-17.752783532502587,"구조용 금속제품, 탱크 및 증기발생기 제조업"
1535,053950,-1.9599440673138617,의약품 제조업
1536,049720,-6.259620630105669,기타 사업지원 서비스업
1537,348150,39.07894736842105,자연과학 및 공학 연구개발업
1538,038530,-1.8708210488698298,생활용품 도매업
1539,026910,-3.518267727100222,1차 철강 제조업
1540,186230,0.2872761981924538,1차 비철금속 제조업
1541,035460,3.9318146151676214,통신 및 방송 장비 제조업
1542,247660,0.10164227431917545,전자부품 제조업
1543,130580,-12.945623675877028,기타 사업지원 서비스업
1544,033640,-2.1645702360697605,반도체 제조업
1545,065560,-5.649781283657851,인쇄 및 인쇄관련 산업
1546,020400,0.2929672525347976,금속 주조업
1547,017650,1.8971741099416315,기타 종이 및 판지 제품 제조업
1548,020180,2.5408027829452204,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
1549,048910,-1.634184698095382,기타 전문 도매업
1550,099410,-0.2067676926294364,선박 및 보트 건조업
1551,088910,-11.709857500567566,"도축, 육류 가공 및 저장 처리업"
1552,094170,4.458047977236502,반도체 제조업
1553,203650,-1.6506153881841923,소프트웨어 개발 및 공급업
1554,223250,13.03283113944879,자연과학 및 공학 연구개발업
1555,110990,-2.882584008724409,특수 목적용 기계 제조업
1556,131030,2.856177493264253,의약품 제조업
1557,105740,0.3688380502192168,일반 목적용 기계 제조업
1558,263020,0.29793502218365514,플라스틱제품 제조업
1559,290550,-0.7512356031446948,전자부품 제조업
1560,042510,-16.366635315964434,소프트웨어 개발 및 공급업
1561,214260,3.8247835538107187,기타 화학제품 제조업
1562,039980,-5.409204242625432,"섬유, 의복, 신발 및 가죽제품 소매업"
1563,019570,15.054191321183758,신탁업 및 집합투자업
1564,098120,5.5960931371673945,전자부품 제조업
1565,038290,1.669185113936136,"그외 기타 전문, 과학 및 기술 서비스업"
1566,067280,-4.546794364160265,기타 교육기관
1567,140410,56.53711578751456,자연과학 및 공학 연구개발업
1568,348030,44.71132664803552,소프트웨어 개발 및 공급업
1569,279600,-1.354232029054444,소프트웨어 개발 및 공급업
1570,095500,2.9646579907963306,플라스틱제품 제조업
1571,213090,-1.8561182234754883,소프트웨어 개발 및 공급업
1572,950190,44.36823529411765,소프트웨어 개발 및 공급업
1573,142760,20.569670730860597,자연과학 및 공학 연구개발업
1574,043150,-1.463023234492492,의료용 기기 제조업
1575,299910,-104.80991790655659,소프트웨어 개발 및 공급업
1576,100120,-3.9564920091412175,의료용 기기 제조업
1577,033560,-8.066486093394301,영상 및 음향기기 제조업
1578,121800,-3.2631809882632017,통신 및 방송 장비 제조업
1579,090460,-3.88804817466404,전자부품 제조업
1580,335890,-5.872655846762629,의료용 기기 제조업
1581,042370,1.1825799622079958,기타 금융업
1582,238200,-7.410337593307102,기타 식품 제조업
1583,065450,2.0975516427335705,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
1584,100090,2.958551701282864,1차 철강 제조업
1585,089980,-0.8418555222895311,플라스틱제품 제조업
1586,038070,2.6077946429879395,기타 전문 도매업
1587,357550,1.7709936624174958,기초 화학물질 제조업
1588,003100,0.38889340402603567,기타 운송관련 서비스업
1589,067770,12.130457853244396,전자부품 제조업
1590,252500,4.6743801677219174,기타 화학제품 제조업
1591,051980,-18.42501853889686,플라스틱제품 제조업
1592,331920,-5.726744186046495,기초 의약물질 및 생물학적 제제 제조업
1593,950200,-13.528637261356153,"그외 기타 전문, 과학 및 기술 서비스업"
1594,253840,22.166490496230217,의료용품 및 기타 의약 관련제품 제조업
1595,099440,-4.671947159069619,특수 목적용 기계 제조업
1596,001000,2.5149000874496403,가전제품 및 정보통신장비 소매업
1597,187270,-4.570370726616729,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
1598,037760,-2.5255019360474997,1차 철강 제조업
1599,066790,1.3277117758769648,텔레비전 방송업
1600,096530,26.24194802371355,의료용품 및 기타 의약 관련제품 제조업
1601,058220,-8.097535180868514,통신 및 방송 장비 제조업
1602,127710,-2.6082244667667425,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
1603,054800,-1.2303605433110745,기타 전문 서비스업
1604,214430,-5.324551460569047,전자부품 제조업
1605,027360,4.984824669152295,기타 금융업
1606,001540,-3.164149072705447,의약품 제조업
1607,196170,23.318396141026668,자연과학 및 공학 연구개발업
1608,293780,229.6692546583851,자연과학 및 공학 연구개발업
1609,097780,-0.032706337446751325,통신 및 방송 장비 제조업
1610,060540,-0.5669791538176892,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
1611,007820,1.005240621301667,일반 목적용 기계 제조업
1612,096630,-13.751883883100012,통신 및 방송 장비 제조업
1613,098660,-0.31473944340341836,봉제의복 제조업
1614,071670,0.8315392925316679,특수 목적용 기계 제조업
1615,173940,-5.147312337709887,창작 및 예술관련 서비스업
1616,265740,-1.378553334816817,기타 화학제품 제조업
1617,061970,1.5505157295154401,반도체 제조업
1618,297890,-16.230158277638495,특수 목적용 기계 제조업
1619,009780,-0.2639819477224731,기타 식품 제조업
1620,032790,-1.0871083509610822,기계장비 및 관련 물품 도매업
1621,115960,1.4949654861149049,플라스틱제품 제조업
1622,080520,-2.5304752546071754,반도체 제조업
1623,080580,0.48206365262770795,전자부품 제조업
1624,067900,2.683071656418369,폐기물 처리업
1625,066430,-1.0066148972171913,기타 전문 도매업
1626,122870,-2.9723830329215652,오디오물 출판 및 원판 녹음업
1627,153490,3.2589172812235425,반도체 제조업
1628,065680,2.3072051152569224,전자부품 제조업
1629,053580,9.530690087743691,소프트웨어 개발 및 공급업
1630,071460,2.93839984483808,가정용 기기 제조업
1631,330350,-4.311882588499683,의약품 제조업
1632,348350,2.2455576500529744,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
1633,299900,-10.860969277007314,"영화, 비디오물, 방송프로그램 제작 및 배급업"
1634,136540,7.899308394020103,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
1635,320000,-2.647757128621344,특수 목적용 기계 제조업
1636,048430,-0.9570093799831485,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
1637,072770,9.260298135535782,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
1638,060230,1.7110492957149488,전자부품 제조업
1639,053350,-2.6405407651967687,소프트웨어 개발 및 공급업
1640,258610,-3.229306569043174,"구조용 금속제품, 탱크 및 증기발생기 제조업"
1641,215090,-5.467201331821951,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
1642,037330,1.9079666429752273,전자부품 제조업
1643,083640,0.5988596569991915,통신 및 방송 장비 제조업
1644,216050,-0.7326333446207145,광고업
1645,019540,-1.3921122609545533,자동차 신품 부품 제조업
1646,095700,-0.6983654437204743,자연과학 및 공학 연구개발업
1647,026040,-13.260514585815788,귀금속 및 장신용품 제조업
1648,033050,-0.8734553088234592,기록매체 복제업
1649,199820,-1.5380894770645201,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
1650,303030,2.445238273716532,반도체 제조업
1651,270520,-3.404708654055944,"건축기술, 엔지니어링 및 관련 기술 서비스업"
1652,018120,-2.08011364986791,알코올음료 제조업
1653,066360,-7.133777544187746,"도축, 육류 가공 및 저장 처리업"
1654,221980,-0.37486305080169213,기타 화학제품 제조업
1655,089150,-9.689172020361108,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
1656,256940,-6.711314834944591,특수 목적용 기계 제조업
1657,101670,-5.248862727155271,"구조용 금속제품, 탱크 및 증기발생기 제조업"
1658,036690,-2.2563480176268467,통신 및 방송 장비 제조업
1659,082660,-0.7541988085352778,통신 및 방송 장비 제조업
1660,166480,-1.555306018215497,의약품 제조업
1661,060280,-0.3923699969941601,기타 상품 전문 소매업
1662,040350,-15.083843359705444,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
1663,053620,0.28367619565354596,기타 금속 가공제품 제조업
1664,044490,0.16759873071156786,기타 금속 가공제품 제조업
1665,089030,-1.1588301147216087,특수 목적용 기계 제조업
1666,079970,2.4934365202932685,소프트웨어 개발 및 공급업
1667,064760,-1.1255197149058551,기타 비금속 광물제품 제조업
1668,246710,100.42256668063122,기초 의약물질 및 생물학적 제제 제조업
1669,321550,-35.96491471302481,자연과학 및 공학 연구개발업
1670,043200,10.741247476749905,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
1671,106240,11.978974344558766,통신 및 방송 장비 제조업
1672,318010,-15.25754046874577,기타 식품 제조업
1673,054300,-4.897657188092272,일반 목적용 기계 제조업
1674,043370,-0.5466536077446249,자동차 신품 부품 제조업
1675,119500,-0.7087359242521436,기타 금속 가공제품 제조업
1676,023770,68.84789744829641,소프트웨어 개발 및 공급업
1677,241820,55.106675705018255,의료용품 및 기타 의약 관련제품 제조업
1678,062970,-9.637480798771128,통신 및 방송 장비 제조업
1679,032300,-0.3647789219364504,의약품 제조업
1680,079170,-0.688657470320853,1차 비철금속 제조업
1681,220180,3.36148249106663,소프트웨어 개발 및 공급업
1682,170030,1.5351545121352825,자동차 신품 부품 제조업
1683,126640,1.3886254234193285,자동차 신품 부품 제조업
1684,205470,17.270168160738837,의료용품 및 기타 의약 관련제품 제조업
1685,065510,-0.3161702855639685,의료용 기기 제조업
1686,010240,1.339922249393923,특수 목적용 기계 제조업
1687,243870,4.278012561471716,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
1688,348840,-19.811111111111114,"영화, 비디오물, 방송프로그램 제작 및 배급업"
1689,176750,-2.8499419889692703,의약품 제조업
1690,232680,-0.683292045215394,특수 목적용 기계 제조업
1691,285770,-12.422600619195045,소프트웨어 개발 및 공급업
1692,179720,-33.33333333333334,소프트웨어 개발 및 공급업
1693,208890,-17.673597342958335,교육지원 서비스업
1694,266470,-20.675905841079427,자연과학 및 공학 연구개발업
1695,258250,-3.407947628010647,소프트웨어 개발 및 공급업
1696,258540,-23.51546249135384,자연과학 및 공학 연구개발업
1697,270660,11.812827627467824,가정용 기기 제조업
1698,260970,6.168284289843262,기타 식품 제조업
1699,158300,0.7985576320473164,특수 목적용 기계 제조업
1700,299670,-5.603744822397047,봉제의복 제조업
1701,234070,-3.3416837245093745,산업용 기계 및 장비 임대업
1702,121060,-1.1483236418094118,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
1703,066830,23.007246376811604,기타 화학제품 제조업
1704,327970,-3.6526037315511015,의료용 기기 제조업
1705,180060,-10.769846050671596,기타 전기장비 제조업
1706,266870,-10.274412373645115,생활용품 도매업
1707,202960,-1.675279037097691,소프트웨어 개발 및 공급업
1708,079160,-4.64840468829507,"영화, 비디오물, 방송프로그램 제작 및 배급업"
1709,000990,2.937830856902728,반도체 제조업
1710,089470,0.792034602671655,기타 화학제품 제조업
1711,082740,0.720671211354601,일반 목적용 기계 제조업
1712,093050,-1.4810848809195543,봉제의복 제조업
1713,051900,-0.8021457382381793,기타 화학제품 제조업
1714,004060,-4.688980190792108,상품 종합 도매업
1715,001380,3.201149074396544,자동차 신품 부품 제조업
1716,009160,-0.6280715163441452,특수 목적용 기계 제조업
1717,011790,-0.7921039974983124,기타 화학제품 제조업
1718,210980,2.4754031347869003,부동산 임대 및 공급업
1719,071970,0.1953922197770841,일반 목적용 기계 제조업
1720,002710,-1.4824735519589975,1차 철강 제조업
1721,000500,0.33788771778950544,절연선 및 케이블 제조업
1722,214390,-3.081576730994999,기초 의약물질 및 생물학적 제제 제조업
1723,002140,0.17969735100532858,"곡물가공품, 전분 및 전분제품 제조업"
1724,017900,-3.9252145259736175,반도체 제조업
1725,004540,4.9458934117523485,"펄프, 종이 및 판지 제조업"
1726,001260,2.8884771715513393,토목 건설업
1727,005720,-8.14046055391295,고무제품 제조업
1728,004370,0.7335276043226563,기타 식품 제조업
1729,023590,47.60230826498523,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
1730,019680,-6.325224984240203,초등 교육기관
1731,128820,0.36510745649961757,연료 소매업
1732,000300,-0.41379971032630847,통신 및 방송 장비 제조업
1733,001440,0.2618596796630936,절연선 및 케이블 제조업
1734,001130,-1.5231407794396317,"곡물가공품, 전분 및 전분제품 제조업"
1735,003490,-1.321905440773316,항공 여객 운송업
1736,003830,0.4302232385374952,화학섬유 제조업
1737,069460,-0.24058155536655546,1차 비철금속 제조업
1738,023450,5.6122542128311945,기초 화학물질 제조업
1739,004140,0.8944481490626771,기타 운송관련 서비스업
1740,282690,5.433786205972534,고무제품 제조업
1741,092780,-2.0158306076343706,자동차용 엔진 및 자동차 제조업
1742,014820,0.0035700584746610454,플라스틱제품 제조업
1743,210540,-0.4305059759348461,특수 목적용 기계 제조업
1744,000400,-0.4255364167038944,보험업
1745,138040,-0.1252603608461561,기타 금융업
1746,009580,-1.6415099486685418,"펄프, 종이 및 판지 제조업"
1747,002840,3.470333602077674,기타 화학제품 제조업
1748,003610,-0.4867772956980199,직물직조 및 직물제품 제조업
1749,003850,2.385798183256534,의약품 제조업
1750,006090,0.9137718802692121,수산물 가공 및 저장 처리업
1751,006110,0.5431106102652081,1차 비철금속 제조업
1752,005680,-0.23507999635157606,전자부품 제조업
1753,011230,3.130831540801488,영상 및 음향기기 제조업
1754,075180,-4.551664638275646,자동차 신품 부품 제조업
1755,014910,-0.7664694113157807,전자부품 제조업
1756,016590,1.527640888965655,"골판지, 종이 상자 및 종이용기 제조업"
1757,035510,0.7865129298441274,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
1758,102280,4.832418687480832,봉제의복 제조업
1759,008700,1.6327882301706989,영상 및 음향기기 제조업
1760,002310,1.992395688796074,"골판지, 종이 상자 및 종이용기 제조업"
1761,161000,-2.55988495569466,기초 화학물질 제조업
1762,015260,-3.0218430448996787,전자부품 제조업
1763,009810,-5.446255871787786,기타 전문 도매업
1764,012160,-2.238466126033934,1차 철강 제조업
1765,002630,1.7696190753544285,의약품 제조업
1766,001800,2.4324476876289545,기타 금융업
1767,016880,1.274557931431913,기타 금융업
1768,005820,0.43321285197051856,직물직조 및 직물제품 제조업
1769,077500,-0.9184304536405589,기계장비 및 관련 물품 도매업
1770,074610,-5.217666493538121,일반 목적용 기계 제조업
1771,101140,-13.724284453952096,생활용품 도매업
1772,249420,-1.7186542665829752,의약품 제조업
1773,007110,0.3086135648035138,"건축자재, 철물 및 난방장치 도매업"
1774,007570,1.278037384323703,의약품 제조업
1775,020150,-2.530550774902133,전자부품 제조업
1776,044380,8.24422841329803,컴퓨터 및 주변장치 제조업
1777,010580,-1.3921535453793528,자동차 신품 부품 제조업
1778,001620,0.9914940804764856,자동차 신품 부품 제조업
1779,029460,-1.5487340200379986,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
1780,053210,-0.012581615760150553,텔레비전 방송업
1781,004870,-18.41182963164175,"시멘트, 석회, 플라스터 및 그 제품 제조업"
1782,005690,8.14797689458129,기초 의약물질 및 생물학적 제제 제조업
1783,010770,0.8532006970082181,자동차 신품 부품 제조업
1784,017810,-0.7947410148170144,기타 식품 제조업
1785,005810,-8.623894671255313,기타 금융업
1786,000140,0.968299015934741,기타 금융업
1787,025540,-0.1498541947818763,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
1788,009540,0.4875302453280612,선박 및 보트 건조업
1789,017960,7.587747416410498,"구조용 금속제품, 탱크 및 증기발생기 제조업"
1790,007280,-0.4839506351987431,1차 철강 제조업
1791,011500,1.5350454549620824,기타 화학제품 제조업
1792,128940,-0.7692063699436833,의약품 제조업
1793,014130,-0.6794113127440369,도로 화물 운송업
1794,006390,2.5109195208845763,"시멘트, 석회, 플라스터 및 그 제품 제조업"
1795,052690,0.5136759448997467,"건축기술, 엔지니어링 및 관련 기술 서비스업"
1796,272210,0.3264123324129763,전자부품 제조업
1797,003530,-0.050267295691601654,금융 지원 서비스업
1798,086280,-0.788574777894762,기타 운송관련 서비스업
1799,004310,1.6461000214852133,의약품 제조업
1800,307950,-0.5495838124863964,소프트웨어 개발 및 공급업
1801,267250,-2.578775594510591,석유 정제품 제조업
1802,001450,-0.3339793747668757,보험업
1803,057050,-11.382317600857496,무점포 소매업
1804,298040,-0.07763885441226441,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
1805,298020,3.1029066453891354,화학섬유 제조업
1806,035760,-0.11461561788829351,텔레비전 방송업
1807,045890,-5.411545954260977,전구 및 조명장치 제조업
1808,078150,-13.146452993678237,특수 목적용 기계 제조업
1809,095340,-1.0526871799052793,전자부품 제조업
1810,035600,1.18174972054542,소프트웨어 개발 및 공급업
1811,058400,-0.66905383467114,텔레비전 방송업
1812,060250,5.528179410056928,기타 정보 서비스업
1813,019550,3.539304020157218,신탁업 및 집합투자업
1814,255220,-4.0975955207522805,기타 비금속 광물제품 제조업
1815,014570,3.1537036078945246,의약품 제조업
1816,053270,-0.6548766840887026,자동차 신품 부품 제조업
1817,053260,0.09726095170584895,1차 철강 제조업
1818,049080,-8.359668749107078,특수 목적용 기계 제조업
1819,091970,4.374099741015575,플라스틱제품 제조업
1820,051490,-1.0816924209385175,특수 목적용 기계 제조업
1821,293580,-1.7270734884103052,기타 금융업
1822,290660,9.555711782182593,의료용 기기 제조업
1823,142280,1.6855831023313619,의료용품 및 기타 의약 관련제품 제조업
1824,214870,2.8975017051093124,통신 및 방송 장비 제조업
1825,008830,0.2683539999254666,특수 목적용 기계 제조업
1826,004780,0.8466826501925897,기타 금속 가공제품 제조업
1827,317850,-3.255784583051021,특수 목적용 기계 제조업
1828,290670,-23.002396249722022,기타 전기장비 제조업
1829,027830,0.18938541261084718,신탁업 및 집합투자업
1830,120240,-1.1006428649963074,기초 화학물질 제조업
1831,140520,-1.0679632895080744,1차 철강 제조업
1832,263600,-3.2847676671304815,전자부품 제조업
1833,194480,15.613384509289535,소프트웨어 개발 및 공급업
1834,033500,9.813363010697376,기초 화학물질 제조업
1835,060380,0.5196125672991536,1차 철강 제조업
1836,079960,4.715259413523295,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
1837,023790,-2.3751562658403147,1차 철강 제조업
1838,066670,-2.160235624276768,전자부품 제조업
1839,109740,-14.54773121428909,특수 목적용 기계 제조업
1840,104460,8.753074538729498,일반 목적용 기계 제조업
1841,227100,-19.59360185473546,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
1842,113810,1.4101651717700856,자동차 신품 부품 제조업
1843,217500,-11.296297153179742,특수 목적용 기계 제조업
1844,228670,0.8557920285595955,의료용 기기 제조업
1845,267980,1.3893550792142109,낙농제품 및 식용빙과류 제조업
1846,072870,9.901855215375143,"서적, 잡지 및 기타 인쇄물 출판업"
1847,257370,-10.633616167978179,특수 목적용 기계 제조업
1848,080420,-2.5783846229532563,"섬유, 의복, 신발 및 가죽제품 소매업"
1849,087260,0.11993328488007392,소프트웨어 개발 및 공급업
1850,201490,11.963809176288448,소프트웨어 개발 및 공급업
1851,086820,-0.7887127024722902,기초 의약물질 및 생물학적 제제 제조업
1852,086040,-1.6818908679732556,자연과학 및 공학 연구개발업
1853,019010,0.1634317900332873,종합 소매업
1854,338220,-37.950310559006226,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
1855,263920,-10.014813941287764,그외 기타 제품 제조업
1856,126340,2.2388279053034528,일차전지 및 축전지 제조업
1857,093190,-5.557158265576462,컴퓨터 및 주변장치 제조업
1858,018310,-8.030110855359963,"구조용 금속제품, 탱크 및 증기발생기 제조업"
1859,038540,-0.9043608797446308,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
1860,263810,-3.3037276634970056,전자부품 제조업
1861,178320,-1.891432350683554,통신 및 방송 장비 제조업
1862,140070,-4.973754557894032,기계장비 및 관련 물품 도매업
1863,011370,-12.12766856917491,건물 건설업
1864,035890,4.213940307928255,건물 건설업
1865,171090,-3.6482175210679473,특수 목적용 기계 제조업
1866,014620,1.9303628781847435,1차 철강 제조업
1867,214310,-6.850652559696297,반도체 제조업
1868,032680,2.712166184433958,기계장비 및 관련 물품 도매업
1869,158310,-33.607048667167064,특수 목적용 기계 제조업
1870,138070,-2.220539789058829,기타 금속 가공제품 제조업
1871,036710,1.7194707600933952,통신 및 방송 장비 제조업
1872,049960,-19.704595561630267,기초 의약물질 및 생물학적 제제 제조업
1873,115480,-0.8372727658898544,의료용 기기 제조업
1874,260930,-16.421444122503463,기타 화학제품 제조업
1875,125210,0.699000679750428,전자부품 제조업
1876,074430,-0.33806212949033554,기타 전문 도매업
1877,149950,-7.22030218724613,전자부품 제조업
1878,143160,7.652873268595008,통신 및 방송 장비 제조업
1879,339950,-15.296242898135468,일반 교습 학원
1880,052860,-8.739979219294451,반도체 제조업
1881,069920,2.61446045396534,무점포 소매업
1882,101390,-3.793880106963335,전자부품 제조업
1883,059120,-8.199034287441394,반도체 제조업
1884,158430,0.4184383541288266,소프트웨어 개발 및 공급업
1885,148250,2.5486653289382017,전자부품 제조업
1886,291650,38.527777777777814,자연과학 및 공학 연구개발업
1887,052790,7.603980498119382,소프트웨어 개발 및 공급업
1888,121890,5.004882436008327,전자부품 제조업
1889,041510,-0.5544155930263545,오디오물 출판 및 원판 녹음업
1890,080440,5.358942201230765,기타 전문 도매업
1891,039440,-4.194879527014213,특수 목적용 기계 제조업
1892,039230,-5.513424800958302,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
1893,047920,8.212022500017865,자연과학 및 공학 연구개발업
1894,044780,-0.5241725452278199,특수 목적용 기계 제조업
1895,045660,4.777165492919597,컴퓨터 및 주변장치 제조업
1896,086520,0.05021560943495906,기타 화학제품 제조업
1897,247540,-0.6636331821490677,일차전지 및 축전지 제조업
1898,236810,-6.021939804430976,광고업
1899,031860,5.858632785978328,상품 종합 도매업
1900,066970,-4.609805837016522,일차전지 및 축전지 제조업
1901,156100,0.12944851557078282,의료용 기기 제조업
1902,322310,-2.472071514012308,특수 목적용 기계 제조업
1903,014940,4.159402835104388,일반 목적용 기계 제조업
1904,010470,-1.1612391107675732,광고업
1905,031510,0.9771612469688219,자동차 신품 부품 제조업
1906,032820,-3.1793188630830613,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
1907,082850,3.03275115648232,전구 및 조명장치 제조업
1908,215380,2.305045017893016,자연과학 및 공학 연구개발업
1909,014190,0.05732180743698854,기타 전문 도매업
1910,030530,-4.233065240466595,기타 금융업
1911,008290,-6.971406063144836,봉제의복 제조업
1912,101160,5.450210900469631,전자부품 제조업
1913,076080,0.05884927709426266,건물 건설업
1914,900340,-19.758264499921744,기타 금융업
1915,036200,-2.996858334156897,특수 목적용 기계 제조업
1916,142210,-1.7700780632855855,자동차 부품 및 내장품 판매업
1917,340930,12.355760015334477,특수 목적용 기계 제조업
1918,023410,0.9419248463278151,"시멘트, 석회, 플라스터 및 그 제품 제조업"
1919,056080,-8.239366784544737,특수 목적용 기계 제조업
1920,215790,-3.7424536875841876,통신 및 방송 장비 제조업
1921,041520,3.292683654964273,상품 중개업
1922,078020,0.10969030564011792,금융 지원 서비스업
1923,091120,-4.082653618805719,전자부품 제조업
1924,088290,-4.539132240940068,자동차 신품 부품 제조업
1925,181340,-17.38430235692601,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
1926,092130,-1.9896857642567318,기타 정보 서비스업
1927,150840,-13.855350401810583,의료용 기기 제조업
1928,048530,16.92925130748246,기초 의약물질 및 생물학적 제제 제조업
1929,175140,-8.48068417758786,통신 및 방송 장비 제조업
1930,058450,3.1020669961927405,통신 및 방송 장비 제조업
1931,094820,-2.509546032265165,전기 및 통신 공사업
1932,187420,-3.123190233662719,기초 의약물질 및 생물학적 제제 제조업
1933,123330,5.889823725157473,기타 화학제품 제조업
